,ID,Tweet,Label
2087,1040,#shoppingstar Διορθώνει το γωγουλινι άλλον άνθρωπο; ζήσαμε να το δούμε και αυτό...,Not Offensive
2088,1041,"ολοι εσεις η μεοψηφια του ""δημοκρατικου τοξου"", κρατιστες, σταλινες, αριστεροι μπατριωτες, ριζοσπαστες φοροεισπρακτορες, σοσιαλμαφιοζοι, ακροδεξιοι φασιστες και ναζι, εχετε το νου. το 42% της αποχης + ακυρα/λοιπα σας παρακολουθει. μαζι με αυτους και προσφυγες και μεταναστες.",Not Offensive
2089,1042,@USER Πρεπει να εισαι η νικητρια γιατι το αξιζεις! Σε λατρευω!,Not Offensive
2090,1043,Ο Νίκος αποφάσισε να εκτελέσει και τους Λοκομοντο Αντε χαλάλι του #giatinparea,Not Offensive
2091,1044,@USER κούκλα είσαι,Not Offensive
2092,1045,Η άλλη με τα μαύρα κ της φούξια γόβες.....δεν ξύπνησε καλά σήμερα #shoppingstar,Not Offensive
2093,1046,"Εσυ Αλέξη μου π εισαι υπερ των πολλών και των αδικημένων τι κανεις για να δωθεί στους συνταξιούχους της Εθνικής Τραπεζας το ΛΕΠΕΤΕ , που βάρβαρα και βίαια έκοψε η εργοδότρια απο 16.000 οικογένειες και τις βύθισε στην απελπισία κόβοντας τους ,το 1/3 της σύνταξης τους; @USER",Not Offensive
2094,1047,@USER Μακριά είσαι ρε φίλε,Not Offensive
2095,1048,@USER Μέρες μετράει το σίχαμα .,Not Offensive
2096,1049,Πρώτη φορά πήγε για ψώνια #shoppingstar,Not Offensive
2097,1050,"@USER Ε ΑΦΟΥ ΘΑ ΣΤΕΙΛΛΕΙΣ ΜΥΝΗΜΑ ΣΤΗΝ ΤΟΥΡΚΙΑ ΤΟ ΠΡΟΒΛΗΜΑ ΛΥΘΗΚΕ .. ΑΙΔΩΣ ΑΡΓΕΙΟΙ , ΔΕΝ ΕΙΝΑΙ Η ΡΟΔΟΠΗ ΕΙΝΑΙ ΚΑΙ Η ΞΑΝΘΗ ΑΥΡΙΟ ΚΑΙ ΜΕΧΡΙ ΤΗΝ ΚΥΡΙΑΚΗ Ο ΝΟ 2 ΣΕ ΨΗΦΟΥΣ ΦΙΛΟΣΚΟΠΙΑΝΟΣ ΥΠΟΨΗΦΙΟΣ ΔΗΜΑΡΧΟΣ ΕΔΕΣΣΑΣ ΕΑΝ ΔΕΝ ΕΙΣΑΙ UPDATED ΝΑ ΕΡΘΩ ΑΜΙΣΘΟΣ ΣΥΜΒΟΥΛΟΣ ΣΟΥ ΝΑ ΣΟΥ ΑΝΟΙΓΩ ΤΑ ΜΑΤΙΑ",Not Offensive
2098,1052,@USER Αν οι άντρες γίνουν ζιγκολό θα πεθάνουν από την πείνα γιατί οι γυναίκες δεν είναι λιγούρια. Νοιώθεις καθόλου;,Not Offensive
2099,1053,@USER Καλά η Ντένη με διαφορά...αλλά μια κ χιλιοειπώθηκε κ για να πάμε κ λίγο κόντρα η Αννέτα(είσαι το ταίρι μου),Not Offensive
2100,1054,@USER 10 7 οι μαυροι,Not Offensive
2101,1055,"μετα τον μεγαλο αγωνα που εκανε στο δημοψηφισμα ωστε το αρχικο 20% του ΝΑΙ να φτασει στο 38%, το λιγοτερο που μπορουσε να παρει ειναι μια βουλευτικη θεση! Το πετυχε με την δουλεια του μην πραγματοποιωντας σωστα το επαγγελμα του! #ΝΔ_ξεφτιλες #SkaitvGR #ΝΔ",Not Offensive
2102,1056,@USER . Αν είσαι και εσύ ιδιώτης τότε απολογούμαι,Not Offensive
2103,1057,#Gynaikaxwrisonoma Έλλη τον Μιχάλη πες να μιλήσει στον αδελφό του κ στον φίλο του.,Not Offensive
2104,1058,@USER Γλυκιά μου Τάνια είσαι υπέροχη !,Not Offensive
2105,1060,Δημοτική σύμβουλος με κίτρινο παντελόνι κ μαύρη ζακέτα μόνο για τον δήμο Νέας Φιλαδέλφειας #shoppingstar,Not Offensive
2106,1061,@USER Γιατι ρε Gio εισαι ετοιμος για φυλακη εσυ. Αν είναι ετσι πεσμα μας να ψηφισουμε Τσιπρα που είναι ετοιμος να καταργησει εντελως τις φυλακες,Not Offensive
2107,1062,@USER Άμα είσαι κ παντα στο κινητό και βγαίνεις λουσμενη έξω τότε δύσκολα θα βρεις δουλειά!,Not Offensive
2108,1063,"Δεν ξερω αν το καταλαβατε αλλα αν κερδιζαν οι μαυροι δεν θα διαλεγαν τους ασπρους! ΑΣΠΡΟΙ ΠΕΙΤΕ ΤΟ ΞΑΝΑ,ΔΕΝ ΤΗΝ ΑΚΟΥΣΑΜΕ ΓΙΑ ΧΙΛΙΟΣΤΗ ΦΟΡΑ ΤΗΝ ΣΠΟΝΤΑ ΣΑΣ! #SurvivorGR",Not Offensive
2109,1065,#poweroflovegr -Τι εχεις; -Τιποτα,Not Offensive
2110,1066,"@USER Λέγε ρε, είσαι ο Τσίπρας; Σοβαρά ρωτάω... (Οικονομικό γούρι θεωρείται, παίξε τζόκερ!)",Not Offensive
2111,1068,"@USER Να είσαι καλά Τόνια μου, με χαμόγελα υγεία και Αγάπη εύχομαι οι στιγμές σου! Ευχαριστώ μάτια μου",Not Offensive
2112,1069,@USER Ακριβως αυτο! τους ετσουξε πολυ! και φαινεται! ειδικα τον Κουτσο! δεν απαντανε οσοι ειναι καλυτεροι και υπερανω απο τους τουιτεραδες) ετσι!#MasterChefGR #MasterChefGR_Xeftiles,Not Offensive
2113,1070,"@USER Είσαι τελικά από αυτό που λες mate ,bro και καλό παιδί και ας μην αφήνεις και καμιά γκόμενα για εμάς",Not Offensive
2114,1071,@USER Είσαι ΘΕΟΣ...ΜΠΡΑΒΟ Σ!,Not Offensive
2115,1073,"@USER Ο φυλετικός ρατσισμός δεν υπάρχει αρκεί να μην υπάρχουν""ξενοι"". Οπότε ανενόχλητοι μπορούμε να είμαστε κοινωνική μισαλλοδοξοι ρατσιστές!",Not Offensive
2116,1074,τι ωραίο που είναι το τατουάζ στο πόδι της!σαν φλεβιτης#shoppingstar,Not Offensive
2117,1076,"@USER Κι εγώ θα το ήθελα όσο δεν φαντάζεστε,αλλά θεωρητικά η δικαιοσύνη είναι ανεξάρτητη.",Not Offensive
2118,1077,προσεξτε το κοινωνικη δικαιοσυνη.καρφαρα στον κουλη,Not Offensive
2119,1078,@USER θα ρθώ μαρτυρας υπερασπίσεως. Θα τους πω οτι είσαι καλό παιδάκι!,Not Offensive
2120,1079,@USER Τελικά είσαι Σύριζα η Ρουβίκωνας; Η και τα δύο μαζί;,Not Offensive
2121,1080,@USER Ο ορισμος του δημοσιου προσωπου ειναι αν εισαι ευρυτερα γνωστος. Υπο αυτην την εννοια τον αποκαλεσα ετσι. Θελει να πολιτευθει γι αυτο δεν κραταει μια ανωτεροτητα απεναντι σε εμας που δεν ξερει κανεις. Μας χρησιμοποιει. Περιμενει στηριξη απο δικους του για να την εκμεταλλευτει.,Not Offensive
2122,1081,Το περίμενα από την πρώτη «φορά αριστερά»! #ηρθε #ερχεται_ΠΟΥΤΣΑ,Not Offensive
2123,1082,"Ενημερωμένη η Ναταλία, αντε καλέ που νίκησε η Σπυριδούλα, μην τρελαθούμε #giatinparea",Not Offensive
2124,1083,Χθες ήταν oral στς 30 Ιουνίου θα είναι Anal. #ηρθε_και_ηταν_μεγαλη #ekloges2019 #ηρθε #ευρωεκλογές2019 - #ερχεται_ΠΟΥΤΣΑ ⬆️ - #ερχεται_ΚΑΡΑΠΟΥΤΣΑ ⬆️⬆️ - #ερχεται_ΒΟΙΔΟΠΟΥΤΣΑ ⬆️⬆️⬆️,Not Offensive
2125,1084,#shoppingstar τι μ@USER@USER είναι όλες..! Πάρις εσύ θέλω να βγεις γιατί είσαι η πιο ψυχούλα εκεί μέσα,Not Offensive
2126,1085,Μαδησανε τα κροσιά! #shoppingstar,Not Offensive
2127,1086,@USER Και που είσαι ακόμα.....,Not Offensive
2128,1087,σαν χαμένο κορμί σε ικρίωμα #Δούρου_ξεφτίλα,Not Offensive
2129,1088,"Τι όπως θυμάστε και όπως θυμάστε κούκλα μου,ποιος νομίζεις ότι σε θυμάται δλδ ;!;! #shoppingstar",Not Offensive
2130,1089,"Αυτός τόσο καιρό στο #poweroflovegr ,μόνο ένα επεισόδιο είδε τον εαυτό του. Ούτε αυτός δεν αντέχει την βλακεία τους. #giatinparea",Not Offensive
2131,1090,@USER Είσαι σίγουρα Έλληνας ή Σκοπιανός; Γιατί την ελληνική γλώσσα την έχεις σκοτώσει.,Not Offensive
2132,1093,"12 ειδικές ή άλλες πρόσθετες εισφορές-περικοπές υπέστησαν οι συνταξιούχοι από το 2014 έως σήμερα. Οι 11 απ΄αυτές ύψους 47 δισ. ευρώ επιβλήθηκαν από τη ΝΔ το ΠΑΣΟΚ ΜΟΝΟΝ μια, η 12η, φέρει την υπογραφή του ΣΥΡΙΖΑ (περικοπές στο Ασφαλιστικό ύψους 1,8 δισ. ευρώ).#ΝΔ_ξεφτιλες",Not Offensive
2133,1096,Απορώ γιατί η Μαρίνα δεν έχει πει όλη την αλήθεια στη Μελίτη και δεν έχουν κανονίσει ήδη να φύγουν παρέα. Άλλη μια σεναριακή τρύπα #GynaikaXwrisOnoma,Not Offensive
2134,1098,Oτι αυτο το πραμα δηλωνει στυλιστρια τωρα #shoppingstar,Not Offensive
2135,1099,Στη δικαιοσύνη η Huawei,Not Offensive
2136,1100,"@USER Ναί, μόνο που εκεί στη @USER έχετε υπ᾽ όψιν σας οτι οι τούρκοι μας ετοιμάζουν μεγάλη ξεφτίλα για το 2021 και για το ᾽22. Πρέπει να είμαστε προετοιμασμένοι.",Not Offensive
2137,1101,"@USER Γιώργο, εγώ είμαι σίγουρη ότι ήσουν ωραίος με το μουστάκι. Βέβαια, δε σ' έχω δει πώς είσαι, αλλά αυτό είναι άσχετο.",Not Offensive
2138,1102,@USER Δυστυχώς όμως υπάρχουν γυναίκες που δηλώνουν φεμινίστριες και το κάνουν.,Not Offensive
2139,1103,ακούω φωνές στο άλλο δωματειο ..! 1. είμαι η Ζαν Νταρκ 2. έχουν μπει κλέφτες 3. έφερε γκόμενο η αδερφή μου μαλλον το 1.,Not Offensive
2140,1104,Κι εδω βλεπουμε τη θλιψη στα ματια της χριστινας...#poweroflovegr,Not Offensive
2141,1106,"@USER Γιατί, ρε Νικολάκη; Οι άλλοι υποψήφιοι που μεγάλωσαν;....είναι χαζό το παιδί....δεν τραβάει! Έχετε παθει όμως όλοι ένα κοκομπλόκο....εγώ στη θέση σου θα έμπαινα στο Apollo 13 και θα την έκανα με ελαφρά! #ΣΥΡΙΖΑ_ξεφτιλες",Not Offensive
2142,1108,Όχι τέτοιο τσάντα #ShoppingStar δεν ταιριάζει με το θέμα μας..δεν πάμε για γάμο,Not Offensive
2143,1111,Κάτια Φώτη είστε ΚΑΙ οι 2 για σφαλιάρες! #gynaikaxwrisonoma,Not Offensive
